FileName,NB_whistle_mean_time,nbVolume
LC_ARU10_20240707_062500.wav,473.71,-3.55
LC_ARU10_20240707_062500.wav,511.79,-3.44
LC_ARU10_20240707_062500.wav,532.04,-3.68
LC_ARU10_20240707_062500.wav,568.45,-3.64
LC_ARU10_20240707_062500.wav,644.79,-3.72
LC_ARU10_20240707_062500.wav,704.61,-3.53
LC_ARU10_20240707_062500.wav,726.71,-4.53
LC_ARU10_20240707_062500.wav,789.32,-3.43
LC_ARU10_20240707_062500.wav,806.41,-3.58
LC_ARU10_20240707_062500.wav,865.48,-4.36
LC_ARU10_20240707_062500.wav,1203.56,-3.99
LC_ARU10_20240707_062500.wav,1375.39,-4.62
LC_ARU10_20240707_062500.wav,1410.68,-4.68
LC_ARU10_20240707_062500.wav,1453.22,-4.7
LC_ARU10_20240707_062500.wav,1594.77,-4.67
LC_ARU11_20240629_062500.wav,130.43,-4.61
LC_ARU11_20240629_062500.wav,399.59,-5.5
LC_ARU11_20240629_062500.wav,672.47,-5.4
LC_ARU11_20240629_062500.wav,952.6,-5.38
LC_ARU11_20240629_062500.wav,1251.67,-5.81
LC_ARU11_20240629_062500.wav,1390.25,-5.14
LC_ARU11_20240629_062500.wav,1440.22,-5.92
LC_ARU11_20240629_062500.wav,1746.16,-5.95
LC_ARU11_20240629_062500.wav,1751.55,-5.83
LC_ARU11_20240629_062500.wav,1793.53,-5.6
LC_ARU11_20240707_062500.wav,425.78,-5.44
LC_ARU11_20240707_062500.wav,686.96,-4.99
LC_ARU11_20240707_062500.wav,863.99,-5.68
LC_ARU11_20240707_062500.wav,1217.12,-6.25
LC_ARU11_20240707_062500.wav,1250.93,-6.07
LC_ARU11_20240707_062500.wav,1428.89,-6.26
LC_ARU11_20240707_062500.wav,1537.18,-6.35
LC_ARU11_20240707_062500.wav,1710.13,-6.31
LC_ARU11_20240707_062500.wav,1744.31,-5.79
LC_ARU11_20240707_062500.wav,1764.18,-6.14
LC_ARU12_20240625_062500.wav,26.59,-4.02
LC_ARU12_20240625_062500.wav,57.24,-4.91
LC_ARU12_20240625_062500.wav,68.57,-4.74
LC_ARU12_20240625_062500.wav,75.63,-5.32
LC_ARU12_20240625_062500.wav,80.64,-4.54
LC_ARU12_20240625_062500.wav,88.07,-4.94
LC_ARU12_20240625_062500.wav,94.76,-4.67
LC_ARU12_20240625_062500.wav,100.89,-5.25
LC_ARU12_20240625_062500.wav,106.84,-4.73
LC_ARU12_20240625_062500.wav,112.41,-5.36
LC_ARU12_20240625_062500.wav,128.2,-5.47
LC_ARU12_20240625_062500.wav,142.5,-5.29
LC_ARU12_20240625_062500.wav,170.74,-5.2
LC_ARU12_20240625_062500.wav,174.64,-4.81
LC_ARU12_20240625_062500.wav,181.51,-5.24
LC_ARU12_20240625_062500.wav,201.76,-4.78
LC_ARU12_20240625_062500.wav,213.46,-4.67
LC_ARU12_20240625_062500.wav,222.56,-5.33
LC_ARU12_20240625_062500.wav,232.04,-4.71
LC_ARU12_20240625_062500.wav,253.77,-4.79
LC_ARU12_20240625_062500.wav,394.02,-4.16
LC_ARU12_20240625_062500.wav,563.43,-5.35
LC_ARU12_20240625_062500.wav,586.47,-5.19
LC_ARU12_20240625_062500.wav,622.69,-5.26
LC_ARU12_20240625_062500.wav,629.75,-5.76
LC_ARU12_20240625_062500.wav,636.25,-5.35
LC_ARU12_20240625_062500.wav,644.24,-5.79
LC_ARU12_20240625_062500.wav,648.88,-5.27
LC_ARU12_20240625_062500.wav,671.73,-5.29
LC_ARU12_20240625_062500.wav,685.48,-5.46
LC_ARU12_20240625_062500.wav,698.48,-5.51
LC_ARU12_20240625_062500.wav,715.01,-5.47
LC_ARU12_20240625_062500.wav,802.32,-4.53
LC_ARU12_20240625_062500.wav,841.51,-5.7
LC_ARU12_20240625_062500.wav,870.12,-5.4
LC_ARU12_20240625_062500.wav,874.77,-5.46
LC_ARU12_20240625_062500.wav,893.34,-5.34
LC_ARU12_20240625_062500.wav,908.39,-5.76
LC_ARU12_20240625_062500.wav,919.35,-5.04
LC_ARU12_20240625_062500.wav,936.44,-5.67
LC_ARU12_20240625_062500.wav,947.21,-5.76
LC_ARU12_20240625_062500.wav,990.68,-5.47
LC_ARU12_20240625_062500.wav,1012.04,-5.54
LC_ARU12_20240625_062500.wav,1049.38,-5.78
LC_ARU12_20240625_062500.wav,1562.08,-5.41
LC_ARU11_20240703_062500.wav,2.62,-5.23
LC_ARU11_20240703_062500.wav,16.56,-4.64
LC_ARU11_20240703_062500.wav,33.27,-5.36
LC_ARU11_20240703_062500.wav,67.64,-5.61
LC_ARU11_20240703_062500.wav,97.18,-5.15
LC_ARU11_20240703_062500.wav,457.55,-5.48
LC_ARU11_20240703_062500.wav,667.27,-5.11
LC_ARU11_20240703_062500.wav,756.99,-5.1
LC_ARU11_20240703_062500.wav,820.71,-5.27
LC_ARU11_20240703_062500.wav,863.43,-4.85
LC_ARU11_20240703_062500.wav,872.16,-5.8
LC_ARU11_20240703_062500.wav,886.1,-5.87
LC_ARU11_20240703_062500.wav,893.34,-4.73
LC_ARU11_20240703_062500.wav,929.56,-5.81
LC_ARU11_20240703_062500.wav,936.25,-5.04
LC_ARU11_20240703_062500.wav,938.67,-5.27
LC_ARU11_20240703_062500.wav,945.54,-5.74
LC_ARU11_20240703_062500.wav,1058.11,-5.98
LC_ARU11_20240703_062500.wav,1076.13,-5.65
LC_ARU11_20240703_062500.wav,1088.39,-6.13
LC_ARU11_20240703_062500.wav,1220.84,-5.9
LC_ARU11_20240703_062500.wav,1270.43,-6.15
LC_ARU11_20240703_062500.wav,1284.18,-5.7
LC_ARU11_20240703_062500.wav,1292.35,-6.28
LC_ARU11_20240703_062500.wav,1302.2,-5.56
LC_ARU11_20240703_062500.wav,1421.64,-5.93
LC_ARU11_20240703_062500.wav,1424.06,-5.93
LC_ARU11_20240703_062500.wav,1509.69,-5.94
LC_ARU11_20240703_062500.wav,1597.18,-6.08
LC_ARU12_20240629_062500.wav,162.56,-4.87
LC_ARU12_20240629_062500.wav,499.53,-3.88
LC_ARU12_20240629_062500.wav,701.08,-4.14
LC_ARU12_20240629_062500.wav,753.09,-4.13
LC_ARU12_20240629_062500.wav,1014.46,-4.11
LC_ARU12_20240629_062500.wav,1072.6,-3.99
LC_ARU12_20240629_062500.wav,1112.54,-4.04
LC_ARU12_20240629_062500.wav,1128.51,-4.08
LC_ARU12_20240629_062500.wav,1265.05,-4.17
LC_ARU12_20240629_062500.wav,1279.91,-3.77
LC_ARU12_20240629_062500.wav,1297,-3.77
LC_ARU12_20240629_062500.wav,1321.89,-4.12
LC_ARU12_20240629_062500.wav,1356.25,-3.99
LC_ARU12_20240629_062500.wav,1376.32,-4.33
LC_ARU12_20240629_062500.wav,1402.69,-4.46
LC_ARU12_20240629_062500.wav,1446.35,-4.3
LC_ARU12_20240629_062500.wav,1596.26,-3.85
LC_ARU12_20240629_062500.wav,1766.97,-4.13
LC_ARU12_20240707_062500.wav,1238.11,-5.59
LC_ARU12_20240707_062500.wav,1408.27,-5.93
LC_ARU12_20240707_062500.wav,1631.92,-5.57
LC_ARU12_20240707_062500.wav,1639.54,-5.41
LC_ARU12_20240707_062500.wav,1789.45,-5.73
LC_ARU13_20240625_062500.wav,37.36,-4.35
LC_ARU13_20240625_062500.wav,80.46,-4.24
LC_ARU13_20240625_062500.wav,94.2,-4.07
LC_ARU13_20240625_062500.wav,111.85,-4.61
LC_ARU13_20240625_062500.wav,157.36,-4.72
LC_ARU13_20240625_062500.wav,196.56,-4.31
LC_ARU13_20240625_062500.wav,203.24,-5.22
LC_ARU13_20240625_062500.wav,215.32,-4.18
LC_ARU13_20240625_062500.wav,228.32,-4.1
LC_ARU13_20240625_062500.wav,234.82,-4.68
LC_ARU13_20240625_062500.wav,264.92,-4.08
LC_ARU13_20240625_062500.wav,298.91,-3.98
LC_ARU13_20240625_062500.wav,305.23,-4.49
LC_ARU13_20240625_062500.wav,317.3,-4.95
LC_ARU13_20240625_062500.wav,320.09,-4.55
LC_ARU13_20240625_062500.wav,326.77,-4.03
LC_ARU13_20240625_062500.wav,334.95,-4.54
LC_ARU13_20240625_062500.wav,340.71,-4.07
LC_ARU13_20240625_062500.wav,349.62,-4.49
LC_ARU13_20240625_062500.wav,362.81,-4.68
LC_ARU13_20240625_062500.wav,368.57,-4.16
LC_ARU13_20240625_062500.wav,378.23,-4.11
LC_ARU13_20240625_062500.wav,381.02,-5.41
LC_ARU13_20240625_062500.wav,393.46,-4.07
LC_ARU13_20240625_062500.wav,405.72,-4.14
LC_ARU13_20240625_062500.wav,416.31,-4.67
LC_ARU13_20240625_062500.wav,422.63,-4.14
LC_ARU13_20240625_062500.wav,430.8,-4.65
LC_ARU13_20240625_062500.wav,437.49,-4.33
LC_ARU13_20240625_062500.wav,459.04,-4.49
LC_ARU13_20240625_062500.wav,484.11,-5.39
LC_ARU13_20240625_062500.wav,506.78,-4.21
LC_ARU13_20240625_062500.wav,511.98,-5.13
LC_ARU13_20240625_062500.wav,523.68,-4.25
LC_ARU13_20240625_062500.wav,542.26,-4.74
LC_ARU13_20240625_062500.wav,551.54,-4.1
LC_ARU13_20240625_062500.wav,558.79,-5.6
LC_ARU13_20240625_062500.wav,575.69,-3.99
LC_ARU13_20240625_062500.wav,580.52,-5.62
LC_ARU13_20240625_062500.wav,583.12,-4.11
LC_ARU13_20240625_062500.wav,595.01,-5.39
LC_ARU13_20240625_062500.wav,613.4,-4.18
LC_ARU13_20240625_062500.wav,628.45,-4.1
LC_ARU13_20240625_062500.wav,631.79,-3.58
LC_ARU13_20240625_062500.wav,656.5,-3.52
LC_ARU13_20240625_062500.wav,673.03,-3.45
LC_ARU13_20240625_062500.wav,681.95,-3.51
LC_ARU13_20240625_062500.wav,695.32,-3.46
LC_ARU13_20240625_062500.wav,707.77,-5.2
LC_ARU13_20240625_062500.wav,717.06,-3.51
LC_ARU13_20240625_062500.wav,724.67,-5.52
LC_ARU13_20240625_062500.wav,733.03,-3.54
LC_ARU13_20240625_062500.wav,746.59,-3.59
LC_ARU13_20240625_062500.wav,767.02,-3.56
LC_ARU13_20240625_062500.wav,785.23,-3.58
LC_ARU13_20240625_062500.wav,789.69,-4.29
LC_ARU13_20240625_062500.wav,797.86,-4.22
LC_ARU13_20240625_062500.wav,803.81,-3.59
LC_ARU13_20240625_062500.wav,813.46,-4.25
LC_ARU13_20240625_062500.wav,818.67,-3.57
LC_ARU13_20240625_062500.wav,832.78,-4.1
LC_ARU13_20240625_062500.wav,839.84,-3.59
LC_ARU13_20240625_062500.wav,846.34,-4.17
LC_ARU13_20240625_062500.wav,855.26,-4.11
LC_ARU13_20240625_062500.wav,878.67,-4.14
LC_ARU13_20240625_062500.wav,883.5,-4.03
LC_ARU13_20240625_062500.wav,892.78,-5.71
LC_ARU13_20240625_062500.wav,916.75,-3.86
LC_ARU13_20240625_062500.wav,930.86,-3.82
LC_ARU13_20240625_062500.wav,935.51,-5.76
LC_ARU13_20240625_062500.wav,939.6,-3.89
LC_ARU13_20240625_062500.wav,942.01,-3.58
LC_ARU13_20240625_062500.wav,960.59,-3.53
LC_ARU13_20240625_062500.wav,980.28,-4.01
LC_ARU13_20240625_062500.wav,991.61,-3.94
LC_ARU13_20240625_062500.wav,1007.4,-3.93
LC_ARU13_20240625_062500.wav,1021.52,-4.14
LC_ARU13_20240625_062500.wav,1033.96,-4.13
LC_ARU13_20240625_062500.wav,1041.02,-4.17
LC_ARU13_20240625_062500.wav,1067.03,-4.12
LC_ARU13_20240625_062500.wav,1088.76,-4.05
LC_ARU13_20240625_062500.wav,1092.1,-4.09
LC_ARU13_20240625_062500.wav,1108.64,-3.77
LC_ARU13_20240625_062500.wav,1132.97,-3.73
LC_ARU13_20240625_062500.wav,1140.22,-4.12
LC_ARU13_20240625_062500.wav,1146.35,-3.71
LC_ARU13_20240625_062500.wav,1155.63,-4.09
LC_ARU13_20240625_062500.wav,1159.35,-3.73
LC_ARU13_20240625_062500.wav,1173.28,-3.56
LC_ARU13_20240625_062500.wav,1183.13,-4.2
LC_ARU13_20240625_062500.wav,1189.26,-3.76
LC_ARU13_20240625_062500.wav,1202.63,-3.66
LC_ARU13_20240625_062500.wav,1214.71,-4.16
LC_ARU13_20240625_062500.wav,1227.34,-3.72
LC_ARU13_20240625_062500.wav,1232.17,-4.1
LC_ARU13_20240625_062500.wav,1239.78,-4.22
LC_ARU13_20240625_062500.wav,1247.03,-4.09
LC_ARU13_20240625_062500.wav,1252.04,-4.15
LC_ARU13_20240625_062500.wav,1258.36,-4.15
LC_ARU13_20240625_062500.wav,1265.98,-3.77
LC_ARU13_20240625_062500.wav,1278.42,-3.64
LC_ARU13_20240625_062500.wav,1294.02,-4.05
LC_ARU13_20240625_062500.wav,1302.76,-3.61
LC_ARU13_20240625_062500.wav,1306.1,-4.18
LC_ARU13_20240625_062500.wav,1314.83,-3.54
LC_ARU13_20240625_062500.wav,1329.69,-3.59
LC_ARU13_20240625_062500.wav,1335.45,-5.54
LC_ARU13_20240625_062500.wav,1346.04,-3.69
LC_ARU13_20240625_062500.wav,1360.9,-3.6
LC_ARU13_20240625_062500.wav,1373.34,-3.65
LC_ARU13_20240625_062500.wav,1390.62,-3.64
LC_ARU13_20240625_062500.wav,1397.86,-4.2
LC_ARU13_20240625_062500.wav,1401.95,-5.48
LC_ARU13_20240625_062500.wav,1413.65,-3.51
LC_ARU13_20240625_062500.wav,1423.5,-4.17
LC_ARU13_20240625_062500.wav,1476.44,-3.71
LC_ARU13_20240625_062500.wav,1500.03,-4.27
LC_ARU13_20240625_062500.wav,1515.45,-4.23
LC_ARU13_20240625_062500.wav,1534.96,-3.63
LC_ARU13_20240625_062500.wav,1577.49,-3.91
LC_ARU13_20240625_062500.wav,1586.97,-4.41
LC_ARU13_20240625_062500.wav,1591.43,-3.67
LC_ARU13_20240625_062500.wav,1670.19,-3.58
LC_ARU13_20240625_062500.wav,1692.48,-3.66
LC_ARU13_20240625_062500.wav,1714.58,-3.54
LC_ARU13_20240625_062500.wav,1731.12,-3.59
LC_ARU13_20240707_062500.wav,25.84,-3.84
LC_ARU13_20240707_062500.wav,36.8,-4.03
LC_ARU13_20240707_062500.wav,41.08,-4.42
LC_ARU13_20240707_062500.wav,232.59,-3.78
LC_ARU13_20240707_062500.wav,267.52,-4.25
LC_ARU13_20240707_062500.wav,349.07,-4.17
LC_ARU13_20240707_062500.wav,357.24,-3.97
LC_ARU13_20240707_062500.wav,382.69,-4.68
LC_ARU13_20240707_062500.wav,415.57,-4.62
LC_ARU13_20240707_062500.wav,440.65,-4.24
LC_ARU13_20240707_062500.wav,453.09,-4.48
LC_ARU13_20240707_062500.wav,456.62,-4.27
LC_ARU13_20240707_062500.wav,470.37,-4.42
LC_ARU13_20240707_062500.wav,489.13,-3.87
LC_ARU13_20240707_062500.wav,534.83,-4.4
LC_ARU13_20240707_062500.wav,553.03,-3.73
LC_ARU13_20240707_062500.wav,573.46,-3.75
LC_ARU13_20240707_062500.wav,579.96,-4.13
LC_ARU13_20240707_062500.wav,635.51,-4.37
LC_ARU13_20240707_062500.wav,650.92,-4.55
LC_ARU13_20240707_062500.wav,660.96,-4.46
LC_ARU13_20240707_062500.wav,723.56,-4.18
LC_ARU13_20240707_062500.wav,739.35,-4.38
LC_ARU13_20240707_062500.wav,746.03,-4.82
LC_ARU13_20240707_062500.wav,792.47,-4.02
LC_ARU13_20240707_062500.wav,797.3,-3.25
LC_ARU13_20240707_062500.wav,820.34,-4.51
LC_ARU13_20240707_062500.wav,827.58,-5.1
LC_ARU13_20240707_062500.wav,849.87,-4.42
LC_ARU13_20240707_062500.wav,895.38,-4.59
LC_ARU13_20240707_062500.wav,976.38,-4.23
LC_ARU13_20240707_062500.wav,983.99,-5.09
LC_ARU13_20240707_062500.wav,990.49,-4.52
LC_ARU13_20240707_062500.wav,1138.36,-4.56
LC_ARU13_20240707_062500.wav,1158.23,-2.72
LC_ARU13_20240707_062500.wav,1177.55,-3.91
LC_ARU13_20240707_062500.wav,1216.93,-3.98
LC_ARU13_20240707_062500.wav,1223.99,-4.97
LC_ARU13_20240707_062500.wav,1265.98,-4.15
LC_ARU13_20240707_062500.wav,1280.84,-4.13
LC_ARU13_20240707_062500.wav,1303.13,-4.62
LC_ARU13_20240707_062500.wav,1319.66,-5.16
LC_ARU13_20240707_062500.wav,1335.08,-4.28
LC_ARU13_20240707_062500.wav,1367.77,-4.46
LC_ARU13_20240707_062500.wav,1370.37,-4.46
LC_ARU13_20240707_062500.wav,1373.9,-4.73
LC_ARU13_20240707_062500.wav,1379.85,-4.48
LC_ARU13_20240707_062500.wav,1396.75,-4.33
LC_ARU13_20240707_062500.wav,1462.88,-4.62
LC_ARU13_20240707_062500.wav,1514.89,-4.48
LC_ARU13_20240707_062500.wav,1569.32,-4.47
LC_ARU13_20240707_062500.wav,1604.43,-4.6
LC_ARU13_20240707_062500.wav,1616.69,-4.26
LC_ARU13_20240707_062500.wav,1656.44,-4.47
LC_ARU13_20240707_062500.wav,1669.82,-4.09
LC_ARU13_20240707_062500.wav,1682.26,-4.68
LC_ARU13_20240707_062500.wav,1705.48,-4.78
LC_ARU13_20240707_062500.wav,1725.73,-4.76
LC_ARU13_20240707_062500.wav,1736.88,-4.93
LC_ARU13_20240707_062500.wav,1745.24,-4.15
LC_ARU13_20240707_062500.wav,1754.52,-4.62
LC_ARU13_20240707_062500.wav,1764.18,-3.56
LC_ARU14_20240625_062500.wav,45.91,-5.39
LC_ARU14_20240625_062500.wav,63.92,-5.18
LC_ARU14_20240625_062500.wav,85.66,-5.22
LC_ARU14_20240625_062500.wav,104.79,-5.13
LC_ARU14_20240625_062500.wav,121.88,-5.06
LC_ARU14_20240625_062500.wav,313.96,-5.12
LC_ARU14_20240625_062500.wav,330.49,-5.07
LC_ARU14_20240625_062500.wav,342.75,-5.01
LC_ARU14_20240625_062500.wav,369.31,-5.1
LC_ARU14_20240625_062500.wav,389.56,-5.14
LC_ARU14_20240625_062500.wav,442.69,-5.03
LC_ARU14_20240625_062500.wav,476.5,-5.06
LC_ARU14_20240625_062500.wav,493.96,-5.42
LC_ARU14_20240625_062500.wav,510.49,-5.36
LC_ARU14_20240625_062500.wav,980.65,-5.6
LC_ARU14_20240625_062500.wav,991.05,-5.65
LC_ARU14_20240625_062500.wav,1006.84,-5.61
LC_ARU14_20240625_062500.wav,1020.22,-5.85
LC_ARU14_20240625_062500.wav,1050.12,-5.81
LC_ARU14_20240625_062500.wav,1414.95,-5.67
LC_ARU14_20240625_062500.wav,1442.63,-6.03
LC_ARU14_20240625_062500.wav,1725.54,-5.98
LC_ARU13_20240629_062500.wav,268.63,-5.23
LC_ARU13_20240629_062500.wav,526.47,-3.49
LC_ARU13_20240629_062500.wav,536.13,-3.79
LC_ARU13_20240629_062500.wav,583.31,-3.52
LC_ARU13_20240629_062500.wav,594.64,-3.62
LC_ARU13_20240629_062500.wav,603.74,-3.73
LC_ARU13_20240629_062500.wav,613.03,-3.53
LC_ARU13_20240629_062500.wav,636.62,-3.45
LC_ARU13_20240629_062500.wav,804.55,-3.58
LC_ARU13_20240629_062500.wav,816.25,-3.4
LC_ARU13_20240629_062500.wav,828.88,-3.35
LC_ARU13_20240629_062500.wav,840.77,-3.52
LC_ARU13_20240629_062500.wav,851.73,-3.47
LC_ARU13_20240629_062500.wav,863.62,-3.79
LC_ARU13_20240629_062500.wav,874.39,-3.37
LC_ARU13_20240629_062500.wav,892.04,-3.38
LC_ARU13_20240629_062500.wav,906.16,-3.43
LC_ARU13_20240629_062500.wav,935.51,-3.49
LC_ARU13_20240629_062500.wav,948.33,-3.38
LC_ARU13_20240629_062500.wav,959.66,-6.2
LC_ARU13_20240629_062500.wav,962.26,-3.68
LC_ARU13_20240629_062500.wav,975.45,-3.54
LC_ARU13_20240629_062500.wav,993.09,-3.53
LC_ARU13_20240629_062500.wav,1005.35,-3.6
LC_ARU13_20240629_062500.wav,1015.76,-3.6
LC_ARU13_20240629_062500.wav,1026.72,-3.44
LC_ARU13_20240629_062500.wav,1047.15,-3.78
LC_ARU13_20240629_062500.wav,1057.74,-3.59
LC_ARU13_20240629_062500.wav,1072.04,-3.4
LC_ARU13_20240629_062500.wav,1086.35,-3.85
LC_ARU13_20240629_062500.wav,1100.09,-5.9
LC_ARU13_20240629_062500.wav,1108.82,-3.57
LC_ARU13_20240629_062500.wav,1124.05,-3.48
LC_ARU13_20240629_062500.wav,1169.01,-3.51
LC_ARU13_20240629_062500.wav,1181.45,-3.43
LC_ARU13_20240629_062500.wav,1184.61,-3.7
LC_ARU13_20240629_062500.wav,1197.43,-3.39
LC_ARU13_20240629_062500.wav,1210.43,-3.51
LC_ARU13_20240629_062500.wav,1219.54,-4.31
LC_ARU13_20240629_062500.wav,1232.91,-3.51
LC_ARU13_20240629_062500.wav,1242.38,-3.57
LC_ARU13_20240629_062500.wav,1247.21,-5.6
LC_ARU13_20240629_062500.wav,1250.74,-3.52
LC_ARU13_20240629_062500.wav,1255.02,-3.58
LC_ARU13_20240629_062500.wav,1259.47,-5.49
LC_ARU13_20240629_062500.wav,1266.35,-3.25
LC_ARU13_20240629_062500.wav,1270.25,-3.63
LC_ARU13_20240629_062500.wav,1280.28,-3.28
LC_ARU13_20240629_062500.wav,1283.44,-3.39
LC_ARU13_20240629_062500.wav,1294.58,-3.47
LC_ARU13_20240629_062500.wav,1305.54,-5.55
LC_ARU13_20240629_062500.wav,1311.49,-3.45
LC_ARU13_20240629_062500.wav,1321.15,-3.48
LC_ARU13_20240629_062500.wav,1325.42,-3.49
LC_ARU13_20240629_062500.wav,1334.52,-3.44
LC_ARU13_20240629_062500.wav,1338.61,-3.3
LC_ARU13_20240629_062500.wav,1343.62,-3.65
LC_ARU13_20240629_062500.wav,1352.17,-3.27
LC_ARU13_20240629_062500.wav,1356.44,-3.55
LC_ARU13_20240629_062500.wav,1369.81,-3.66
LC_ARU13_20240629_062500.wav,1379.47,-4.72
LC_ARU13_20240629_062500.wav,1383.93,-3.65
LC_ARU13_20240629_062500.wav,1394.89,-4.22
LC_ARU13_20240629_062500.wav,1399.35,-3.4
LC_ARU13_20240629_062500.wav,1408.27,-3.62
LC_ARU13_20240629_062500.wav,1415.33,-3.49
LC_ARU13_20240629_062500.wav,1425.73,-3.34
LC_ARU13_20240629_062500.wav,1430,-3.6
LC_ARU13_20240629_062500.wav,1450.81,-3.52
LC_ARU13_20240629_062500.wav,1503.38,-3.66
LC_ARU13_20240629_062500.wav,1510.81,-3.33
LC_ARU13_20240629_062500.wav,1518.79,-3.55
LC_ARU13_20240629_062500.wav,1529.38,-5.38
LC_ARU13_20240629_062500.wav,1540.53,-3.66
LC_ARU13_20240629_062500.wav,1550.37,-3.59
LC_ARU13_20240629_062500.wav,1553.16,-3.53
LC_ARU13_20240629_062500.wav,1564.49,-3.38
LC_ARU13_20240629_062500.wav,1594.4,-3.91
LC_ARU13_20240629_062500.wav,1607.03,-3.63
LC_ARU13_20240629_062500.wav,1617.8,-3.16
LC_ARU13_20240629_062500.wav,1634.52,-3.54
LC_ARU13_20240629_062500.wav,1644.74,-3.57
LC_ARU13_20240629_062500.wav,1648.83,-3.4
LC_ARU13_20240629_062500.wav,1667.22,-3.42
LC_ARU13_20240629_062500.wav,1679.85,-3.36
LC_ARU13_20240629_062500.wav,1713.66,-5.74
LC_ARU13_20240629_062500.wav,1720.16,-3.71
LC_ARU13_20240629_062500.wav,1734.09,-3.64
LC_ARU13_20240629_062500.wav,1738.55,-5.56
LC_ARU13_20240629_062500.wav,1752.29,-5.5
LC_ARU13_20240629_062500.wav,1766.41,-5.5
LC_ARU14_20240629_062500.wav,182.25,-5.66
LC_ARU14_20240629_062500.wav,271.42,-5.92
LC_ARU14_20240629_062500.wav,289.99,-5.96
LC_ARU14_20240629_062500.wav,629.01,-6.22
LC_ARU14_20240629_062500.wav,639.59,-6.16
LC_ARU14_20240629_062500.wav,730.62,-5.98
LC_ARU14_20240629_062500.wav,805.48,-5.99
LC_ARU14_20240629_062500.wav,817.55,-6.05
LC_ARU14_20240629_062500.wav,919.53,-4.91
LC_ARU14_20240629_062500.wav,988.26,-6.16
LC_ARU14_20240629_062500.wav,999.6,-6.22
LC_ARU14_20240629_062500.wav,1015.01,-5.65
LC_ARU14_20240629_062500.wav,1023.74,-5.67
LC_ARU13_20240703_062500.wav,476.68,-4.64
LC_ARU13_20240703_062500.wav,628.08,-4.98
LC_ARU13_20240703_062500.wav,680.09,-5.56
LC_ARU13_20240703_062500.wav,778.73,-5.95
LC_ARU13_20240703_062500.wav,1031.55,-5.86
LC_ARU13_20240703_062500.wav,1280.65,-5.83
LC_ARU13_20240703_062500.wav,1317.06,-6.23
LC_ARU13_20240703_062500.wav,1390.62,-5.56
LC_ARU13_20240703_062500.wav,1451.36,-5.47
LC_ARU13_20240703_062500.wav,1668.89,-5.59
LC_ARU13_20240703_062500.wav,1712.17,-5.55
LC_ARU13_20240703_062500.wav,1761.4,-5.59
LC_ARU14_20240707_062500.wav,137.67,-4.75
LC_ARU14_20240707_062500.wav,164.05,-5.16
LC_ARU14_20240707_062500.wav,334.39,-5.23
LC_ARU14_20240707_062500.wav,528.51,-5.52
LC_ARU14_20240707_062500.wav,1285.29,-6.25
LC_ARU15_20240625_062500.wav,4.48,-4.51
LC_ARU15_20240625_062500.wav,29.74,-4.25
LC_ARU15_20240625_062500.wav,273.28,-5.25
LC_ARU15_20240625_062500.wav,367.08,-4.42
LC_ARU15_20240625_062500.wav,381.57,-4.21
LC_ARU15_20240625_062500.wav,394.58,-4.21
LC_ARU15_20240625_062500.wav,410.74,-4.23
LC_ARU15_20240625_062500.wav,425.78,-4.34
LC_ARU15_20240625_062500.wav,443.43,-4.42
LC_ARU15_20240625_062500.wav,480.95,-4.53
LC_ARU15_20240625_062500.wav,693.65,-4.34
LC_ARU15_20240625_062500.wav,721.7,-4.3
LC_ARU15_20240625_062500.wav,748.08,-4.15
LC_ARU15_20240625_062500.wav,762.75,-4.17
LC_ARU15_20240625_062500.wav,780.77,-4.16
LC_ARU15_20240625_062500.wav,825.91,-4.08
LC_ARU15_20240625_062500.wav,840.4,-4.04
LC_ARU15_20240625_062500.wav,854.15,-4.15
LC_ARU15_20240625_062500.wav,962.63,-5.75
LC_ARU15_20240625_062500.wav,970.06,-4.29
LC_ARU15_20240625_062500.wav,1434.09,-4.48
LC_ARU15_20240625_062500.wav,1479.41,-4.62
LC_ARU15_20240625_062500.wav,1492.42,-4.64
LC_ARU15_20240625_062500.wav,1512.48,-4.64
LC_ARU15_20240625_062500.wav,1556.32,-4.62
LC_ARU15_20240625_062500.wav,1568.39,-4.64
LC_ARU15_20240625_062500.wav,1583.62,-4.69
LC_ARU15_20240625_062500.wav,1602.2,-4.65
LC_ARU15_20240625_062500.wav,1632.11,-4.64
LC_ARU15_20240625_062500.wav,1656.44,-4.63
LC_ARU15_20240625_062500.wav,1671.3,-4.38
LC_ARU15_20240625_062500.wav,1716.26,-4.69
LC_ARU15_20240625_062500.wav,1731.49,-4.69
LC_ARU15_20240629_062500.wav,8.2,-4.66
LC_ARU15_20240629_062500.wav,193.77,-3.79
LC_ARU15_20240629_062500.wav,227.02,-4
LC_ARU15_20240629_062500.wav,304.11,-4.8
LC_ARU15_20240629_062500.wav,474.08,-4.99
LC_ARU15_20240629_062500.wav,650,-5.51
LC_ARU15_20240629_062500.wav,671.17,-4.62
LC_ARU15_20240629_062500.wav,703.12,-4.7
LC_ARU15_20240629_062500.wav,721.14,-5.03
LC_ARU15_20240629_062500.wav,734.33,-5.37
LC_ARU15_20240629_062500.wav,767.95,-5.83
LC_ARU15_20240629_062500.wav,966.9,-6.14
LC_ARU15_20240629_062500.wav,1207.65,-5.44
