"File_Name","Study_Area","SiteID","Site_Number","Recording_Time","Date_Time","Date","Time","Detection_Start","Detection_End","Scientific_name","Common_name","Confidence"
"LC_ARU10_20240717_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-17 06:50:22,2024-07-17,"06:50:22",1522,1525,"Colinus virginianus","Northern Bobwhite",0.8536
"LC_ARU10_20240717_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-17 06:51:58,2024-07-17,"06:51:58",1618,1621,"Colinus virginianus","Northern Bobwhite",0.8143
"LC_ARU10_20240717_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-17 06:52:12,2024-07-17,"06:52:12",1632,1635,"Colinus virginianus","Northern Bobwhite",0.8023
"LC_ARU10_20240717_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-17 06:53:38,2024-07-17,"06:53:38",1718,1721,"Colinus virginianus","Northern Bobwhite",0.8217
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:34:52,2024-07-18,"06:34:52",592,595,"Colinus virginianus","Northern Bobwhite",0.8127
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:34:54,2024-07-18,"06:34:54",594,597,"Colinus virginianus","Northern Bobwhite",0.822
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:35:26,2024-07-18,"06:35:26",626,629,"Colinus virginianus","Northern Bobwhite",0.8528
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:35:28,2024-07-18,"06:35:28",628,631,"Colinus virginianus","Northern Bobwhite",0.8548
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:35:40,2024-07-18,"06:35:40",640,643,"Colinus virginianus","Northern Bobwhite",0.8616
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:36:06,2024-07-18,"06:36:06",666,669,"Colinus virginianus","Northern Bobwhite",0.8877
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:36:20,2024-07-18,"06:36:20",680,683,"Colinus virginianus","Northern Bobwhite",0.8042
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:36:22,2024-07-18,"06:36:22",682,685,"Colinus virginianus","Northern Bobwhite",0.8347
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:38:18,2024-07-18,"06:38:18",798,801,"Colinus virginianus","Northern Bobwhite",0.8278
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:38:44,2024-07-18,"06:38:44",824,827,"Colinus virginianus","Northern Bobwhite",0.9026
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:39:14,2024-07-18,"06:39:14",854,857,"Colinus virginianus","Northern Bobwhite",0.801
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:39:28,2024-07-18,"06:39:28",868,871,"Colinus virginianus","Northern Bobwhite",0.8161
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:39:50,2024-07-18,"06:39:50",890,893,"Colinus virginianus","Northern Bobwhite",0.8119
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:41:18,2024-07-18,"06:41:18",978,981,"Colinus virginianus","Northern Bobwhite",0.8971
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:46:46,2024-07-18,"06:46:46",1306,1309,"Colinus virginianus","Northern Bobwhite",0.8597
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:47:00,2024-07-18,"06:47:00",1320,1323,"Colinus virginianus","Northern Bobwhite",0.8333
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:48:32,2024-07-18,"06:48:32",1412,1415,"Colinus virginianus","Northern Bobwhite",0.8488
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:50:26,2024-07-18,"06:50:26",1526,1529,"Colinus virginianus","Northern Bobwhite",0.8222
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:51:00,2024-07-18,"06:51:00",1560,1563,"Colinus virginianus","Northern Bobwhite",0.8492
"LC_ARU10_20240718_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-18 06:52:48,2024-07-18,"06:52:48",1668,1671,"Colinus virginianus","Northern Bobwhite",0.8165
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:38:12,2024-07-19,"06:38:12",792,795,"Colinus virginianus","Northern Bobwhite",0.8313
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:40:10,2024-07-19,"06:40:10",910,913,"Colinus virginianus","Northern Bobwhite",0.8117
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:41:38,2024-07-19,"06:41:38",998,1001,"Colinus virginianus","Northern Bobwhite",0.8935
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:42:42,2024-07-19,"06:42:42",1062,1065,"Colinus virginianus","Northern Bobwhite",0.8874
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:43:00,2024-07-19,"06:43:00",1080,1083,"Colinus virginianus","Northern Bobwhite",0.8842
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:43:24,2024-07-19,"06:43:24",1104,1107,"Colinus virginianus","Northern Bobwhite",0.8714
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:44:18,2024-07-19,"06:44:18",1158,1161,"Colinus virginianus","Northern Bobwhite",0.9171
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:44:22,2024-07-19,"06:44:22",1162,1165,"Colinus virginianus","Northern Bobwhite",0.8557
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:44:42,2024-07-19,"06:44:42",1182,1185,"Colinus virginianus","Northern Bobwhite",0.8194
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:45:00,2024-07-19,"06:45:00",1200,1203,"Colinus virginianus","Northern Bobwhite",0.8227
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:45:04,2024-07-19,"06:45:04",1204,1207,"Colinus virginianus","Northern Bobwhite",0.8753
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:45:16,2024-07-19,"06:45:16",1216,1219,"Colinus virginianus","Northern Bobwhite",0.811
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:45:18,2024-07-19,"06:45:18",1218,1221,"Colinus virginianus","Northern Bobwhite",0.844
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:45:48,2024-07-19,"06:45:48",1248,1251,"Colinus virginianus","Northern Bobwhite",0.911
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:46:22,2024-07-19,"06:46:22",1282,1285,"Colinus virginianus","Northern Bobwhite",0.836
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:46:36,2024-07-19,"06:46:36",1296,1299,"Colinus virginianus","Northern Bobwhite",0.8031
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:46:40,2024-07-19,"06:46:40",1300,1303,"Colinus virginianus","Northern Bobwhite",0.8127
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:46:48,2024-07-19,"06:46:48",1308,1311,"Colinus virginianus","Northern Bobwhite",0.8059
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:47:10,2024-07-19,"06:47:10",1330,1333,"Colinus virginianus","Northern Bobwhite",0.8547
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:47:14,2024-07-19,"06:47:14",1334,1337,"Colinus virginianus","Northern Bobwhite",0.8933
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:47:16,2024-07-19,"06:47:16",1336,1339,"Colinus virginianus","Northern Bobwhite",0.8019
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:47:18,2024-07-19,"06:47:18",1338,1341,"Colinus virginianus","Northern Bobwhite",0.8199
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:47:20,2024-07-19,"06:47:20",1340,1343,"Colinus virginianus","Northern Bobwhite",0.8336
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:47:48,2024-07-19,"06:47:48",1368,1371,"Colinus virginianus","Northern Bobwhite",0.8276
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:47:58,2024-07-19,"06:47:58",1378,1381,"Colinus virginianus","Northern Bobwhite",0.8596
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:48:22,2024-07-19,"06:48:22",1402,1405,"Colinus virginianus","Northern Bobwhite",0.8005
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:49:22,2024-07-19,"06:49:22",1462,1465,"Colinus virginianus","Northern Bobwhite",0.8156
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:49:24,2024-07-19,"06:49:24",1464,1467,"Colinus virginianus","Northern Bobwhite",0.8484
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:49:42,2024-07-19,"06:49:42",1482,1485,"Colinus virginianus","Northern Bobwhite",0.8946
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:50:34,2024-07-19,"06:50:34",1534,1537,"Colinus virginianus","Northern Bobwhite",0.8155
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:51:40,2024-07-19,"06:51:40",1600,1603,"Colinus virginianus","Northern Bobwhite",0.8205
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:52:26,2024-07-19,"06:52:26",1646,1649,"Colinus virginianus","Northern Bobwhite",0.8139
"LC_ARU10_20240719_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-19 06:52:46,2024-07-19,"06:52:46",1666,1669,"Colinus virginianus","Northern Bobwhite",0.8025
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:28:04,2024-07-20,"06:28:04",184,187,"Colinus virginianus","Northern Bobwhite",0.8301
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:30:10,2024-07-20,"06:30:10",310,313,"Colinus virginianus","Northern Bobwhite",0.8426
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:30:22,2024-07-20,"06:30:22",322,325,"Colinus virginianus","Northern Bobwhite",0.8119
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:31:00,2024-07-20,"06:31:00",360,363,"Colinus virginianus","Northern Bobwhite",0.8673
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:34:40,2024-07-20,"06:34:40",580,583,"Colinus virginianus","Northern Bobwhite",0.8631
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:34:56,2024-07-20,"06:34:56",596,599,"Colinus virginianus","Northern Bobwhite",0.8627
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:35:36,2024-07-20,"06:35:36",636,639,"Colinus virginianus","Northern Bobwhite",0.8268
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:36:52,2024-07-20,"06:36:52",712,715,"Colinus virginianus","Northern Bobwhite",0.8278
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:38:42,2024-07-20,"06:38:42",822,825,"Colinus virginianus","Northern Bobwhite",0.8948
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:39:04,2024-07-20,"06:39:04",844,847,"Colinus virginianus","Northern Bobwhite",0.8452
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:39:06,2024-07-20,"06:39:06",846,849,"Colinus virginianus","Northern Bobwhite",0.801
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:39:46,2024-07-20,"06:39:46",886,889,"Colinus virginianus","Northern Bobwhite",0.8326
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:40:10,2024-07-20,"06:40:10",910,913,"Colinus virginianus","Northern Bobwhite",0.8055
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:40:36,2024-07-20,"06:40:36",936,939,"Colinus virginianus","Northern Bobwhite",0.8488
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:41:20,2024-07-20,"06:41:20",980,983,"Colinus virginianus","Northern Bobwhite",0.8486
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:42:36,2024-07-20,"06:42:36",1056,1059,"Colinus virginianus","Northern Bobwhite",0.8326
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:42:52,2024-07-20,"06:42:52",1072,1075,"Colinus virginianus","Northern Bobwhite",0.8425
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:42:58,2024-07-20,"06:42:58",1078,1081,"Colinus virginianus","Northern Bobwhite",0.8193
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:43:26,2024-07-20,"06:43:26",1106,1109,"Colinus virginianus","Northern Bobwhite",0.8147
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:43:28,2024-07-20,"06:43:28",1108,1111,"Colinus virginianus","Northern Bobwhite",0.8234
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:43:32,2024-07-20,"06:43:32",1112,1115,"Colinus virginianus","Northern Bobwhite",0.8605
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:43:40,2024-07-20,"06:43:40",1120,1123,"Colinus virginianus","Northern Bobwhite",0.8536
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:43:52,2024-07-20,"06:43:52",1132,1135,"Colinus virginianus","Northern Bobwhite",0.8427
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:44:00,2024-07-20,"06:44:00",1140,1143,"Colinus virginianus","Northern Bobwhite",0.8549
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:44:04,2024-07-20,"06:44:04",1144,1147,"Colinus virginianus","Northern Bobwhite",0.8553
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:44:24,2024-07-20,"06:44:24",1164,1167,"Colinus virginianus","Northern Bobwhite",0.8282
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:44:44,2024-07-20,"06:44:44",1184,1187,"Colinus virginianus","Northern Bobwhite",0.8513
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:44:46,2024-07-20,"06:44:46",1186,1189,"Colinus virginianus","Northern Bobwhite",0.8836
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:44:52,2024-07-20,"06:44:52",1192,1195,"Colinus virginianus","Northern Bobwhite",0.8113
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:45:00,2024-07-20,"06:45:00",1200,1203,"Colinus virginianus","Northern Bobwhite",0.8204
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:45:12,2024-07-20,"06:45:12",1212,1215,"Colinus virginianus","Northern Bobwhite",0.8492
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:45:14,2024-07-20,"06:45:14",1214,1217,"Colinus virginianus","Northern Bobwhite",0.8668
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:45:46,2024-07-20,"06:45:46",1246,1249,"Colinus virginianus","Northern Bobwhite",0.8048
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:46:22,2024-07-20,"06:46:22",1282,1285,"Colinus virginianus","Northern Bobwhite",0.8084
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:46:42,2024-07-20,"06:46:42",1302,1305,"Colinus virginianus","Northern Bobwhite",0.8831
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:46:54,2024-07-20,"06:46:54",1314,1317,"Colinus virginianus","Northern Bobwhite",0.9174
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:47:18,2024-07-20,"06:47:18",1338,1341,"Colinus virginianus","Northern Bobwhite",0.8555
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:47:20,2024-07-20,"06:47:20",1340,1343,"Colinus virginianus","Northern Bobwhite",0.8371
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:47:22,2024-07-20,"06:47:22",1342,1345,"Colinus virginianus","Northern Bobwhite",0.8364
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:47:34,2024-07-20,"06:47:34",1354,1357,"Colinus virginianus","Northern Bobwhite",0.9025
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:47:38,2024-07-20,"06:47:38",1358,1361,"Colinus virginianus","Northern Bobwhite",0.8838
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:47:40,2024-07-20,"06:47:40",1360,1363,"Colinus virginianus","Northern Bobwhite",0.8564
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:47:54,2024-07-20,"06:47:54",1374,1377,"Colinus virginianus","Northern Bobwhite",0.8641
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:48:14,2024-07-20,"06:48:14",1394,1397,"Colinus virginianus","Northern Bobwhite",0.9283
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:48:32,2024-07-20,"06:48:32",1412,1415,"Colinus virginianus","Northern Bobwhite",0.8076
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:48:56,2024-07-20,"06:48:56",1436,1439,"Colinus virginianus","Northern Bobwhite",0.8502
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:49:28,2024-07-20,"06:49:28",1468,1471,"Colinus virginianus","Northern Bobwhite",0.825
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:49:32,2024-07-20,"06:49:32",1472,1475,"Colinus virginianus","Northern Bobwhite",0.8744
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:50:00,2024-07-20,"06:50:00",1500,1503,"Colinus virginianus","Northern Bobwhite",0.8818
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:50:06,2024-07-20,"06:50:06",1506,1509,"Colinus virginianus","Northern Bobwhite",0.8225
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:50:38,2024-07-20,"06:50:38",1538,1541,"Colinus virginianus","Northern Bobwhite",0.8474
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:51:00,2024-07-20,"06:51:00",1560,1563,"Colinus virginianus","Northern Bobwhite",0.8004
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:51:04,2024-07-20,"06:51:04",1564,1567,"Colinus virginianus","Northern Bobwhite",0.8975
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:51:56,2024-07-20,"06:51:56",1616,1619,"Colinus virginianus","Northern Bobwhite",0.8198
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:52:10,2024-07-20,"06:52:10",1630,1633,"Colinus virginianus","Northern Bobwhite",0.8672
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:52:30,2024-07-20,"06:52:30",1650,1653,"Colinus virginianus","Northern Bobwhite",0.8257
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:52:32,2024-07-20,"06:52:32",1652,1655,"Colinus virginianus","Northern Bobwhite",0.8207
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:52:52,2024-07-20,"06:52:52",1672,1675,"Colinus virginianus","Northern Bobwhite",0.8293
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:53:26,2024-07-20,"06:53:26",1706,1709,"Colinus virginianus","Northern Bobwhite",0.812
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:53:42,2024-07-20,"06:53:42",1722,1725,"Colinus virginianus","Northern Bobwhite",0.8594
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:53:44,2024-07-20,"06:53:44",1724,1727,"Colinus virginianus","Northern Bobwhite",0.8024
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:54:28,2024-07-20,"06:54:28",1768,1771,"Colinus virginianus","Northern Bobwhite",0.8205
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:54:44,2024-07-20,"06:54:44",1784,1787,"Colinus virginianus","Northern Bobwhite",0.8644
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:54:46,2024-07-20,"06:54:46",1786,1789,"Colinus virginianus","Northern Bobwhite",0.8518
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:54:48,2024-07-20,"06:54:48",1788,1791,"Colinus virginianus","Northern Bobwhite",0.8508
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:54:50,2024-07-20,"06:54:50",1790,1793,"Colinus virginianus","Northern Bobwhite",0.8125
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:54:54,2024-07-20,"06:54:54",1794,1797,"Colinus virginianus","Northern Bobwhite",0.8968
"LC_ARU10_20240720_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-20 06:54:56,2024-07-20,"06:54:56",1796,1799,"Colinus virginianus","Northern Bobwhite",0.8533
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:31:10,2024-07-21,"06:31:10",370,373,"Colinus virginianus","Northern Bobwhite",0.8292
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:35:06,2024-07-21,"06:35:06",606,609,"Colinus virginianus","Northern Bobwhite",0.8395
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:35:26,2024-07-21,"06:35:26",626,629,"Colinus virginianus","Northern Bobwhite",0.8633
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:35:56,2024-07-21,"06:35:56",656,659,"Colinus virginianus","Northern Bobwhite",0.8934
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:36:00,2024-07-21,"06:36:00",660,663,"Colinus virginianus","Northern Bobwhite",0.8239
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:36:38,2024-07-21,"06:36:38",698,701,"Colinus virginianus","Northern Bobwhite",0.8277
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:37:10,2024-07-21,"06:37:10",730,733,"Colinus virginianus","Northern Bobwhite",0.8829
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:37:12,2024-07-21,"06:37:12",732,735,"Colinus virginianus","Northern Bobwhite",0.8098
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:38:52,2024-07-21,"06:38:52",832,835,"Colinus virginianus","Northern Bobwhite",0.826
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:39:06,2024-07-21,"06:39:06",846,849,"Colinus virginianus","Northern Bobwhite",0.8504
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:39:08,2024-07-21,"06:39:08",848,851,"Colinus virginianus","Northern Bobwhite",0.8044
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:39:54,2024-07-21,"06:39:54",894,897,"Colinus virginianus","Northern Bobwhite",0.8353
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:40:10,2024-07-21,"06:40:10",910,913,"Colinus virginianus","Northern Bobwhite",0.8091
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:40:24,2024-07-21,"06:40:24",924,927,"Colinus virginianus","Northern Bobwhite",0.8595
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:40:56,2024-07-21,"06:40:56",956,959,"Colinus virginianus","Northern Bobwhite",0.8059
"LC_ARU10_20240721_062500.BirdNET.results.csv","LC","ARU10",10,"0625",2024-07-21 06:41:56,2024-07-21,"06:41:56",1016,1019,"Colinus virginianus","Northern Bobwhite",0.8005
